tweet_id,label,tweet_text
1374790000000000000 ,2,"ISLAMABAD: @TIPakistan1 has taken notice of the inflated price of Russia≥’ #SputnikV vaccine in #Pakistan which costs around $10 or Rs 1550 globally however, govt at 4225 Rs per shot which is over 150% more expensive.
#PakistanRussia Friendship Zindabaad!
https://t.co/msIKSBUyfd"
1360240000000000000 ,3,"Doug Ford and Justin Trudeau #mentalhealth Prefer to extend #lockdown destroy #family Business 214K jobs lost, Church God, School, than ask friend Putin to produce  #SputnikV Russia vaccine 91.6% effective against #COVID19 in Toronto Ontario Canada https://t.co/BY4yRzbkEC https://t.co/txvUwivum1"
1384890000000000000 ,1,@jimcramer and @megtirrell does this disaster for J&amp;J open the door for #COVAXIN and @BharatBiotech considering today≥’ great interm results
1368370000000000000 ,2,I got my first #covid #vaccine on Thursday (#Moderna) and just did my Emgality migraine injection so I guess this is the week for needles for me!
1370080000000000000 ,2,"#ocugen #covaxin 
Ocugen, Biden to talk to india on Friday! Covaxin!!!  

https://t.co/WwoizHSrEH"
1372400000000000000 ,3,"#Sinopharm #COVID19Vaccine being loaded in PAF aircraft at Beijing airport. Thank you #China for this gift of 3rd batch of half a million doses which reached Pakistan today.
Long live China-Pakistan friendship!
@AmbNong 
@zlj517 
@LiuXininBeijing 
@xiaotianphoenix https://t.co/fqy3XcWTAn"
1366240000000000000 ,2,PM @narendramodi ji vaccinated with first dose of @BharatBiotech #Covaxin vaccine for #COVID19 in #AIIMS #Delhi a short while ago https://t.co/h7CZuMwxcQ
1365160000000000000 ,2,So how much money is being earned from vaccines? Has anyone questioned the price? Please can we have a breakdown of the vaccine cost. #WHO #Covaxin #COVID19Vaccine #NDTV #bbcnews
1361220000000000000 ,3,#OxfordAstraZeneca #vaccine to be trialled on children #covid19 #coronavirus https://t.co/YTimk5eOVb
1365370000000000000 ,3,"#LargestVaccineDrive #Unite2FightCorona
#COVID19Vaccine #Covaxin
#FirstDose #COVIDVaccination 
*COVAXIN* 
I take the 1st dose of Covaxin Covid-19 Vaccine as FLW.(For Election polling personal duty) on 22/02/2021? https://t.co/KgUmMV5mzJ"
1371360000000000000 ,3,"Airport vibes, rare thing nowadays. 

(?????, I just can÷… bear March shit in Moscow, and let≥’ put some use for the antibodies I got recently #SputnikV) https://t.co/Pe2hKoIMhY"
1381540000000000000 ,2,"#SputnikV recommended to roll out as the third Covid-19 vaccine under nationwide Covid-19 immunisation drive in India. DCGI to take the final call.
#VaccinationDrive #COVID19 #CovidVaccine"
1371760000000000000 ,3,"@StaunchusPilate @Holbornlolz Most of the world is looking to #SputnikV which uses a human common cold adenovirus which is why it is so effective, safe and with minimal side effects."
1377530000000000000 ,1,India's vaccine #Covaxin has been rejected by the brazilian regulator on the basis of violation of norms. Is india's #vaccine so cheap in terms of quality that it may be the lowest effective of all of the vaccines. Should we take it or not @FaheemYounus ? Plz share ur thoughts.
1369260000000000000 ,1,"#COVID19Vaccines developed by #Moderna and #PfizerBioNTech significantly appear less effective against the coronavirus variant that first emerged in #SouthAfrica, a new study has found"
1365820000000000000 ,3,"1 week  ICU, 6 months of post-covid struggles @SWEATXY3stars gets #vaccine #Moderna #gillettestadium ? https://t.co/kKNAonOT6i"
1378020000000000000 ,3,"Good advice, as I÷™ currently resting off side effects from my 2nd #Moderna shot, received yesterday...

Don't freak out if you get these side effects from a Covid-19 vaccine. They can actually be a good sign
https://t.co/oVOTm4gUT8"
1366420000000000000 ,3,"He has a personable and friendly charisma.??
This is great Proof of confidence in the vaccine #COVAXIN and shows crystal clear that there is absolutely no need to worry.
Covaxin is an excellent and safe #Vaccine.?
https://t.co/fVkmREKWzw
$OCGN"
1363110000000000000 ,1,"@dcm50 So-called claims of the safety of #Sinovac on the basis of phase 1 and phase 2 trial data are invalid, until they demonstrate the contary."
1375570000000000000 ,3,First dose in the arm! After a year of working around many people in retail it feels so good to be on track to be #vaccinated #Moderna https://t.co/z0JZGiQ1tE
1372620000000000000 ,2,@nramind eerily similar this is to the #Covaxin  emergency use clearance. The media and opposition gave out sorry tales of #AEFI and the Government of #India  doing exactly what #EU  is doing now. People who debunked #AatmanirbharBharat then are lapping up the Whiteman tales.
1385020000000000000 ,3,#moderna first dose is kicking my ass real bad right now! Wooow! This vaccine is important but take some time off if you can #vaccine #vaccinated
1380060000000000000 ,2,"PM Modi has taken Covaxin, India's homegrown vaccine developed by Bharat Biotech.
https://t.co/3Rg6Y2SRkH

@CovaxinVaccine #Covaxin #vaccine @PMOIndia @narendramodi @BharatBiotech @anuragbatrayo"
1361670000000000000 ,2,"Enjoy trading NAGA≥’ new additions:
#Gamestop #Amc #Hellofresh #Etsy #Roku #LiAuto #Doordash #Xpeng #PlugPower #Biontech #Moderna #Boyd #BallardPower #Palantir #Paypal #Novavax #Square #Evotec #Curevac #Nikola #FuellCellEnergy #Jinkosolar

TRADE NOW: https://t.co/PuhTlq0au7 https://t.co/RecTpAEdYP"
1339600000000000000 ,2,"#DryIce is a hot commodity because of the #PfizerBioNTech 
vaccine. And here I was thinking it was primarily used for  '80s hair bands' stage shows. https://t.co/jo2YvOFu6I via @BostonGlobe"
1359190000000000000 ,2,#lockdown #Flockdown #1.5 Billion #SaveMyanmar #Covid_19mx #Covid_19 #Sinopharm #COVID19 #SputnikV #Vacunas #Wuhan #China #Corona #Sinovac #PongoElHombro #Sudafrica  https://t.co/28d52ZWZGX
1354880000000000000 ,2,"#2 Done, lets see what side effects are going to be like this time. 
#CovidVaccine #PfizerVaccine #PfizerBioNTech https://t.co/CxleK9CdbR"
1380920000000000000 ,3,GM! I feel like myself today...except for a lil fatigue and that armpit pain I am almost over my #2ndDose #SideEffects #Moderna ?
1376920000000000000 ,2,"More on #Sinopharm
https://t.co/bYvL0ux3qX #lka #srilanka"
1380090000000000000 ,2,Hearing @Alisonastles talking so eloquently about risks and safety of all medicines on @bbc5live is everything I wish IâØ ever been able to explain as a Pharmacist. So sorry to hear about the untimely loss of her brother Neil #COVID19 #oxfordastrazeneca #adrianchiles
1382140000000000000 ,2,"Also, @GovSisolak announced that despite the recent #JohnsonandJohnson #JohnsonAndJohnsonVaccine news, Nevada will continue #COVID19Vaccine distribution &amp; administration as planned. It really goes to show how much #PfizerVaccine &amp; #Moderna supply we have. https://t.co/aGtMCUUT1W"
1383090000000000000 ,2,"""Feds secure 8 million more Pfizer doses, as Moderna cuts coming shipments"" https://t.co/zok5QzbWkx #Canada #vaccines #Pfizer #Moderna"
1361740000000000000 ,2,@Kaytee2292 @GutterTheGreat Had the first #Moderna shot definitely a sore arm for 2 days.
1366220000000000000 ,2,"Sister P Niveda, from Puducherry, administered COVAXIN (Bharat BioTech) to PM Modi.

#COVID19Vaccine #Covaxin #NarendraModi #BharatBiotech https://t.co/4F6mp1cvta"
1370000000000000000 ,2,"@sidhant Not just India made, it is developed by India as well; #Covaxin."
1366240000000000000 ,2,"#Covaxin
#Pappu now needs to take one publicly if not already taken a shot in Italy, to show his Indian-ness!!"
1355130000000000000 ,2,"Did #BorisJohnson #ASTRAZENECA (like Trump #PfizerBioNTech Vaccine-USA First) instruct - Vaccine-GB First?
It would be to be expected of the populist.
Is it like this: Close and control borders according to #GB for all goods. # EU produced vaccine must remain EU. #Corona #Covid19 https://t.co/KMDzRh9Kby"
1349710000000000000 ,3,Got my #CovidVaccine today ?? Thank you to @NELFT and @BHRUT_NHS for such an organised and efficient experience. The staff at the vaccination clinic were all amazing ?  #COVID19Vaccine #PfizerVaccine #PfizerBioNTech https://t.co/MKOwbpUhtq
1358750000000000000 ,2,The vaccines delivered to the #PakistanArmy are reportedly in addition to the five lakh doses provided by #China to Pakistan. This is #Pakistan's second consignment of the #Sinopharm #CoronavirusVaccine. https://t.co/PMiE2vPcw6
1377630000000000000 ,2,"Clinical trial of Moderna's Covid variant vax begins in US 

#modernavaccine #Moderna #COVID?19 #COVID19 

https://t.co/0H9D42iPSr"
1353100000000000000 ,2,@Pfizer_France Here's manufacture @Pfizer_France #PfizerBioNTech ! @SanofiFR changes : 3 months to make it ! We don't stand by u ! Now and here's ! u stop all ! u make it  ! @EmmanuelMacron
1376660000000000000 ,3,I am so happy I got my second #Moderna #COVID19 #vaccination over a month ago! #GetVaccinated https://t.co/K1Rbeu7uJm
1368610000000000000 ,2,"U.S. scientists doubtful of one-shot regimen for #Pfizer, #Moderna #COVID #vaccines https://t.co/yxLqDkFJcx U.S. scientists are saying there isn't enough evidence that a single dose provides long-term protection - WSJ https://t.co/zsIicJDTFK"
1364910000000000000 ,2,"In #Canada many healthy young indigenous citizens will receive #Covid19 vaccinations before the  vulnerable. Is this?
#cdnpoli
#Pfizer
#Moderna"
1366380000000000000 ,2,"Our pm
#COVID19Vaccine 
#Covaxin #AatmanirbharBharat https://t.co/2lC9ehRzpn"
1382050000000000000 ,3,"This is my life ,Day 4 after 1st dose of #Moderna... No regrets,,i have to do this in case i need to travel.. https://t.co/wLm8MXk3T6"
1368050000000000000 ,3,??? Vaccination drive in Cambodia: Number of people voluntary for #Sinopharm #COVID19 vaccination from 10 February-05 March 2021 https://t.co/OcR3Jcp41g
1381680000000000000 ,2,"UPDATE | Brazil grateful to Russia for allowing Anvisa to inspect #SputnikV production, ambassador says

#SputnikUpdates https://t.co/kTz2Y6fSoO"
1376430000000000000 ,1,Had my first vaccine yesterday and I÷¬e been up all night bad. Took me 3 hours to get out of my bed to put the heating on ? #oxfordastrazeneca #oxfordvaccine it≥’ time like this I never lived alone ?
1371670000000000000 ,2,"Mate @BorisJohnson despite crossing 55 u got N excellent audibility, cn pick d #Music whichever way it comes! ?? U need India on ""Vacclomacy"" particularly when yr ""X"" ??- EU seems 2 b aftr u banning #OxfordAstraZeneca &amp; on big forthcoming defence deal ! 
https://t.co/dbP8BIj4EI"
1371820000000000000 ,3,EMA (pharmaceuticals regulator in Europe) say there is no indication that the  #OxfordAstraZeneca vaccine leads to clots https://t.co/Xmqya1f8w7
1370850000000000000 ,3,"Dose one DONE!!! 
???#UnitedAgainstCOVID #moderna  #austinpublichealth #aph #VaxUpTexas #rarediseaseawareness  #mychronicadventures https://t.co/0MSUnrMJRk"
1374790000000000000 ,3,@HunterJCullen Same - 2nd #Moderna - next week!
1381480000000000000 ,2,"@Dheer_Sameer @YankeeAFriend Can you share the medical certificate showing cause of death as blood clotting due to #covaxin ?? And I am surprised how doctors can reach to this conclusion in no time, even world's expert team took substantial time in declaring #Covishield causes blood clot in rare cases.."
1381550000000000000 ,2,"Cameroon Receives 200,000 Doses Of Sinopharm COVID-19 Vaccine #CameroonReport #Cameroon #COVID19vaccine #Sinopharm
https://t.co/hMsYh730kw"
1381640000000000000 ,2,It was @Swamy39 who recommended #SputnikV first. Credits to him please @_pallavighosh ?
1380200000000000000 ,3,"After a rough night after my 2nd Moderna I am so much better today. My arm is hardly even sore any longer! I expect I'll be close to 100% tomorrow. #vaccinated #COVID19 #Moderna 
I was pretty sick but it's seriously worth it. I'll still #WearAMask but I feel so much safer."
1379770000000000000 ,2,"@MridulaTalari #Pfizer chose to withdraw its application for EAU
While has #Moderna done any study in India?

Local bridging study is required for any vaccine maker to be considered for approval in #India

Whilst #SputnikV approval delay is worrisome

#COVID19India #MaskUpIndia #covid19vaccine"
1362810000000000000 ,2,"Comparing three Covid-19 vaccines: #Pfizer, #Moderna, #JJ
https://t.co/wPmKzx8Zrp
@statnews"
1361190000000000000 ,2,"#India reports 11,649 new #Covid cases, 90 fresh deaths in 24 hours 

@MoHFW_INDIA @ICMRDELHI @drharshvardhan @SerumInstIndia @BharatBiotech #COVID19 #COVIDVaccination #COVIDVaccine #CovishieldVaccine #Covaxin 

READ | https://t.co/RdorUrYDP8 https://t.co/gkicdcTr6U"
1363000000000000000 ,2,"BREAKING: Israel to Pay Russia Millions for #COVID19 Vaccine for Syrians

Russia, in order to sweeten the deal, proposed that Israel pay millions for several million doses of #SputnikV vaccine?to be administered to millions of Syrians.?Israel agreed (hence the cabinet signoff). https://t.co/gmUVxoDQ7X"
1384710000000000000 ,1,"@MFA_China Thank you China for giving us the #WuhanFlu and for the zero-percent effective #Sinovac ?. But yeah, let's talk about #Ohio. #Whataboutism #XijinPooh #BigTalkSmallDong"
1370130000000000000 ,1,Not great news....#oxfordastrazeneca vaccine suspended in several countries!
1384990000000000000 ,3,"EMBARRASSING Crimea Russia everything is open business as usual. Ontario reporting 4212 cases of #COVID19 1249 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 91.6% effective #Jesus https://t.co/FXPIKzgaGA"
1384920000000000000 ,2,"Headlines by the indian national daily - 21 April

#NirmalaSitharaman #Mumbai #Maharashtra #Covaxin #Assam 

 https://t.co/SjorAaElt8 via @theind_india"
1366280000000000000 ,2,"The left ecosystem had lost their sanity long time back. 
Today's criticism of Modi on use of election bound Assam's gomcha, by sisters from election bound Puducherry and Kerala, in the Nehru created AIIMS institute, reinforces how useless the opposition is in India.
#Covaxin"
1380890000000000000 ,3,"#CVS vaccine appts are up! Lots of  p/m shots for this Sunday. https://t.co/SaQ5zPyxV4
Let me know if you need help locating one. #COVIDVaccination #Moderna #Pfizer #vaccines #LA #OC"
1379370000000000000 ,2,#Chinese officials say participating #BRI nations will get top priority for #vaccines ?free and subsidised. #Diplomacy #COVID19 #Pandemic #Sinovac #China #ASEAN https://t.co/FbF7nlWVHb
1383340000000000000 ,2,"@CMOMaharashtra @mybmcHealthDept @rajeshtope11 She has taken her 1st dose in RCF hospital, Chembur and now they don't have stock of #Covaxin when enquired. There has to be a system of complete vaccination in the same hospital or availability of vaccine should be in made public."
1366360000000000000 ,2,"AN INDIGENOUS COVID-19 VACCINE

On 1st March 2021, Prime Minister Narendra Modi took his first shot of #COVAXIN, an indigenous vaccine developed by Bharat Biotech in partnership with ICMR-National Institute of Virology, Pune.
https://t.co/rubGS4rPo6

@narendramodi @IndiaDST 

1/3"
1367650000000000000 ,3,Congrats Pops!! Today you take one step closer to normal #moderna what a relief.Keep positive everyone help has arrived . https://t.co/kDopco5Ott
1381920000000000000 ,2,"India permits use of Sputnik-V vaccine in emergency situations 

#SputnikV #CovidVaccine 

https://t.co/zUd1IpkJNc"
1369600000000000000 ,3,"#BREAKING 

#Morocco Approves Russia's #SputnikV Vaccine Against COVID-19 

#Sputnik #BreakingNews 
 https://t.co/EiqTW5UkYx via @SputnikInt https://t.co/f0QSFOeqRX"
1369310000000000000 ,2,"@RajeAiyer Anyone getting vaccinated has no choice of vaccine make, as it depends on d Vaccine #Covaxin or #Covishield supplied to d healthcare facility. You must register d beneficiaries thru  #CoWIN Applicaion. Then after successful registration you will get option of d Vaccination Centre"
1379720000000000000 ,2,"An informative article about the different COVID vaccines, including #Moderna. https://t.co/ViaDTqfI4M"
1374370000000000000 ,2,Who wants to bet it is Pfizer or AstraZeneca? hahahaha #Russia #CovidVaccine #OxfordAstraZeneca #Pfizer https://t.co/i8itdQAOXK
1383890000000000000 ,3,@cjs328 Congratulations! I has the #moderna  and didn÷… have any issues with either of my shots
1381260000000000000 ,3,"First Moderna shot, day two report: I feel fine. Mild soreness at injection site like I took a hard punch there, but otherwise so far so good! #Moderna #COVIDVaccination #firstshot #GetVaxxed"
1366260000000000000 ,2,"@narendramodi Sister P Niveda, from Puducherry, administered #COVAXIN to Prime Minister @NarendraModi. https://t.co/bdt16lg0P8"
1364560000000000000 ,3,"@SimonKornel @AFP Nope, the opposition make politicized propaganda against #Sinopharm vaccine and govt. Vaccine works. Proofs are  UAE, Serbia"
1358280000000000000 ,2,@GKangInd Would be useful to know your opinion on safety or otherwise of vaccines now in use in India. Nearly five million have been inoculated with #Covishield and #Covaxin already. I too need to decide.
1384080000000000000 ,3,Registration for vaccination with #Chinese #Sinopharm vaccine starts from April 27. The #vaccine is approved in 35 countries. More than 200 million doses have been distributed in various countries. https://t.co/BxnhnSJcfd
1385110000000000000 ,2,"@Balajisrini77 That's not true balaji . My mom got #Covaxin vaccine only , donot fall in to #LeftLiberal rumours"
1370890000000000000 ,1,Got my second dose of moderna yesterday and I÷¬e been on my death bed all day today. #moderna #vaccine
1372180000000000000 ,2,"Ambassador of Paraguay to India requests ‚∂OVAXIN?supply 
https://t.co/ALaVgxS4r2 #India #vaccine #COVAXIN #Paraguay"
1362690000000000000 ,3,"#Sinovac #COVID19 # China Sinovac vaccine works on UK, South African variants - Brazil institute | Article [AMP] | Reuters https://t.co/hxLKctRW7z"
1372140000000000000 ,2,"In Jhargram, #MamtaBanerjee  said that we are asking for vaccine but we are not getting it, but what is the truth?

Data up to today morning  - 
Total supply of #Covishield and #Covaxin to West Bengal - 52.90L
 
Used Vaccines - 30.89L
 
Vaccines left for use - 22.01L"
1375090000000000000 ,2,"#ocgn
#covid19
#covaxin
#bharatbiotech
#stockstobuy
#stockstowatch
Ocugen: Potential Covid-19 Vaccine EUA Warrants a Buy, Says Analyst https://t.co/GACGW9FBCn"
1383060000000000000 ,3,"Moderna #2 DONE! ? 
#vaccine #Moderna"
1352400000000000000 ,2,"@pash22 @SandraKanthal @danizaken @christheeagle1 

On delaying the #PfizerBioNTech boosters

c/o @SMC_London  ? https://t.co/E9gvY0OYPR"
1366240000000000000 ,2,"#AstraZeneca cashes in $1 billion by selling its stake of #Moderna, after the #biotechnology /#pharmaceutical company≥’ shares soared on the back of #COVID19 #CoronaVirus #vaccine development 
 https://t.co/jnV4q4LAMv"
1366980000000000000 ,3,"Brazilian football legend Pel?received a dose of the  Chinese-developed #Sinovac #COVID19Vaccine in his hometown on Tuesday.

The 80-year-old posted on social media a picture of him receiving the vaccination with a thump up.

(Photo: @Pele from #Instagram) https://t.co/2Gh1aKf8Ov"
1382040000000000000 ,3,And Moderna #2 is in my arm! #Moderna #vaccinated https://t.co/j8sFIf0bSY
1377300000000000000 ,2,@MrMow @sethpalmer3 I got #Moderna at the Crittenden site this morning.
1360850000000000000 ,1,"Jim Bussel in NYTimes ""Few Covid Vaccine Recipients Developed ITP"" #Moderna #Pfizer #platelets
 https://t.co/4QYOP7P3xI"
1383240000000000000 ,2,"they were NOT kidding about that arm pain from the vaccine. feels as bad as most of my games in apex ? jk #apex #covid #covidvaccine #moderna #twitch

https://t.co/v34AwwloBw"
1363070000000000000 ,2,"The @BBCScotlandNews @BBCRadioScot report:
100000 marching in Glasgow and Edinburgh - ignored. 

Protests in Moscow  - round the clock coverage of alleged Russian ◊Êorruption?
Successful #SputnikV vaccine developed - ignored
@MrChrisWands"
1383820000000000000 ,2,"Union Health Minister @drharshvardhan on Sunday said there will be a 10 times rise in #Covaxin vaccine production by September while manufacture of #Remdesivir jabs, an anti-viral drug against #COVID19, will be doubled to 74.1 lakh each month by May.
https://t.co/YpsxPRX16c"
1383350000000000000 ,2,Fantastic. Highest single day number till date. Keep going Chennai makkale #covid19 #covaxin #covishield https://t.co/E9UegkclcG
1354180000000000000 ,3,"https://t.co/nWDRK0ypJ1
COME EXPLORE THE LIVES OF THE GENIUSES BEHIND the #PfizerVaccine! This MARRIED COUPLE STRUGGLED BUT HAVE BECOME #vital in OUR FIGHT AGAINST #COVID19 #Covid_19 #COVID19Ontario #PfizerBioNTech #PfizerProud #CoronavirusVaccine  #ozlemtureci #UgurSahin https://t.co/UqFqPJmjIE"
1367770000000000000 ,2,"Why Is The Congress-Left Party Putting The Lives Of Common People At Risk For Its Politics?

#Congress #COVID19 #CovidVaccine #Covaxin #congressmuktbharat https://t.co/5esGwGw9aL"
1383180000000000000 ,3,Just got my first dose ?? #Moderna #vaccination #FirstDose https://t.co/HVEBMFaNtn
1380400000000000000 ,2,"Foreign Pharma companies simply Creating mess by using these stuffs ........
#BharatBiotech ..... #Covaxin .....Best around the world?? https://t.co/59v1q3OzjJ"
1379880000000000000 ,3,"@JohnTory EMBARRASING Moscow Russia everything is open business as usual. Ontario is reporting 3215 cases of #COVID19 1095 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 91.6% effective https://t.co/G55Ry6RWdz"
1364930000000000000 ,3,"#Capitalism is a good thing. ?
#Moderna Says Covid-19 Vaccine for South Africa Strain Is Ready for Human Testing"
1369630000000000000 ,2,"Moscow, Riyadh in talks on Russia's #SputnikV vaccine production in Saudi Arabia, Lavrov confirms

@sputnikvaccine https://t.co/mrBTz0kboe"
1370390000000000000 ,2,While several countries are putting on hold the #AstraZeneca  vaccine why can÷… Indians have the right to choose what vaccine to take. Why should the State stop me from taking taking #Moderna or #Pfizer? What≥’ the logic here ? Anyone ?
1384430000000000000 ,3,"??According to The Gamaleya National Research Center of Epidemiology &amp; Microbiology, &amp; #RDIF #Russian?? #SputnikV vaccine has an efficacy of 97.6% based on the data analysis of the #COVID19 infection rate among those in #Russia vaccinated w/ #Sputnik V.

?https://t.co/sU8tJAw4i6 https://t.co/Huj95UBwin"
1374120000000000000 ,3,Today I am extremely grateful to have had the AstraZeneca Vaccine as an unpaid Carer to my mum. Huge weight lifted off my shoulders knowing I am able to protect my family that little bit extra. Please take the vaccine when offered! #COVID19Vaccine #OxfordAstraZeneca ? https://t.co/pUyNLTPeBg
1382310000000000000 ,3,"#India is growing as world leader in the field of #CovidVaccine production. Feel proud
#COVID19 #COVIDVaccination #COVIDSecondWave #Covishield #Covaxine #SputnikV #AmbedkarJayanti2021 https://t.co/YhQUikQhaf"
1348550000000000000 ,2,From the @healthdpt this morning re: the #PfizerBioNTech vaccine in NI. ?? https://t.co/dZb7wncpQJ
1381640000000000000 ,2,"Ministers of Information, Health announce #Sinopharm vaccination campaign to start Monday https://t.co/RbrftpWYUg"
1366220000000000000 ,1,@ani_digital @ANI #WHO should scrutiny #Covaxin/#Covishield presented by #India in #World in name of that these medicines r effective to fight #Covid. QUESTION is arising that why #Who keep silence on it ? #India's made #vaccines effective then why Corona not stop in #India? Where is right #Number
1383380000000000000 ,2,@kochattil I got my mom n granny vaccinated with the 1st dose of #Covaxin at #Bhasavatarakam. They gave us the certificate instantly n told us to go for the 2nd dose after 28 days.
1362970000000000000 ,2,"Dr Reddy's initiates process for EUA of Russian COVID-19 vaccine Sputnik V in India 
 #Coronavirus #CoronavirusVaccineInIndia #COVID-19Vaccine #SputnikV 
 https://t.co/NwTPGPWx70"
1366630000000000000 ,2,"With jab, The Hon. @PMOIndia Sh.@narendramodi Ji buried misinformation, hesitancy over #Covaxin!!
#Modi Ji vaccinated on his turn not as a Prime Minister, but as a person over 60 years of age!!! 
#ModiVaccinated #COVID19Vaccination https://t.co/Odw647zchm"
1380100000000000000 ,2,"And #Germany is considering ordering #SputnikV.
Mr. @Markus_Soeder are you serious, why not produce in #Bavaria another vaccine like from .@BioNTech_Group. Don't get blood on your hands. ? https://t.co/V7xwZxBNeS"
1384920000000000000 ,3,"I am beyond overjoyed that both my parents are getting the #Moderna vaccine in Beausejour today!  They originally said that they weren't going to get vaccinated.  Told them that I was disappointed but respectful over their decision

So happy they changed their mind..."
1366210000000000000 ,2,@ndtv Hope it was #Covaxin
1379170000000000000 ,2,"What a day ? Do I need any more surprises?
My 17 years old daughter @isuhaani got the wrong vaccine #Moderna instead of #Pfizer @Walgreens #COVID19Vaccine ?

Anyone has any advice on what to do? I hope it≥’ not a big deal ?"
1363100000000000000 ,2,#RDIF announces the registration of the Russian @sputnikvaccine against coronavirus by the Ministry of Health of the Republic of Ghana. #Ghana has become the 31st country in the world and 5th state of Africa to register #SputnikV. https://t.co/j1LtXcQOqo
1361770000000000000 ,3,"Second dose ?
#Moderna #VaccinesWork"
1384210000000000000 ,2,"@SillyPutty78 @Pedinska Trudeau tried, he had ordered a lot. But we got stiffed. Ontario where I am, has been crippled by an incompetent, stupid premier, who hired a General with no experience, way late in the game. For political reasons, #SputnikV must not be spoken of. By anyone. The 4 leaders. https://t.co/Kiczwh4s9s"
1381610000000000000 ,2,"On my second day post Moderna shot #1. My arm feels like someone punched me where I received the shot, and I have been a bit tired, but it is a cozy tired. #Moderna #GetVaccinated"
1364860000000000000 ,2,"India seeks immunogenicity, safety data for Russian Sputnik V vaccine review, reports say 

@sputnikvaccine #SputnikV https://t.co/G3NHCKxdwf"
1377930000000000000 ,1,@YusraSAskari Thailand doesn÷… trust Sinopharm or #SputnikV ?
1374030000000000000 ,2,ÃÏaccines should be analyzed based on data not politics?#SputnikV @EsSaludPeru @Minsa_Peru why not in Peru? https://t.co/wxtiof1k5A
1354560000000000000 ,2,"Don÷… let Pfizer exploit the pandemic to get tax breaks
by @FairTaxCanada #COVID19 #vaccination #Pfizer #PfizerBioNTech #PfizerVaccine #Privatization  #cdnpoli https://t.co/znzMAn8JHZ"
1379370000000000000 ,2,"@CovidKarnataka @COVIDNewsByMIB i got my parents vaccinated with #Covaxin on March 2. But today, they have gone to a different PHC and taken the 2nd dose, but they have been adminstered #covishield. I had specifically informed them to check before. Can anyone advice next course?"
1346230000000000000 ,3,I÷™ pretty excited to have received the Covid vaccine today. It≥’ impressive to think that in less than a year we have a vaccine for this virus that has wreaked havoc on our society and seen many colleagues at the hospital infected. Grateful!#PfizerBioNTech #COVID19Ontario https://t.co/uekL1tyjOq
1369290000000000000 ,2,"@caulmick #Sinopharm has been proved very effective in China and in trails here in Bahrain leading to full scale roll out. In Bahrain because they aren÷… tied to the EU/US monopoly,every citizen and resident over 18 has a choice of #Sinopharm #SputnikV #AstraZeneca #PfizerBiontech"
1377720000000000000 ,3,"Second ??????

Thank you, @rockhealth #Vaccinated #Moderna https://t.co/9TBByzS0RL"
1379930000000000000 ,2,"The risk of getting a blood clot from the Oxford AstraZeneca vaccine is about equal to being hit in your home by an airplane.

#Jamaica #oxfordastrazeneca #Risk #COVID19 #Corona #UK #EU

https://t.co/x6J6NCDoMV https://t.co/uCAZ23ckrk"
1371940000000000000 ,2,#SputnikV -&gt; #Russia Submitted All Documents for COVID-19 Vaccine Registration in #EU:  https://t.co/NuMdr18kGl via @SputnikInt
1366060000000000000 ,2,@Monirulk62 @dogecoin_rise #Ocugen #Covaxin will make it ALL back for you. Dont give up on #dogecoin and #Bitcoin buy the dips baby!
1372950000000000000 ,2,"Your daily evening market update - 19th March, 2021
#investing #markets #nifty #sensex #covid #gold #silver #news #joebiden #pfizer #moderna #astrazeneca #farmlaws #wipro #bitcoin #Stimuluschecks #vaccine #powell #yields #telecom #TCS #airtel #jio #modi #Nazaratechnologies https://t.co/hYJb7KWxHy"
1381190000000000000 ,3,"3/3...Africa Regulatory Taskforce (ART) approved 2 vaccines.
The #Sinopharm (Beijing) BBIBP-CorV is approved from 35 countries while #Sinopharm (Wuhan) Inactivated (Vero Cells) is approved by only 2 countries.
Which #Sinopharm is it that is coming to Somalia and Why now? https://t.co/30ORUmxD0P"
1375020000000000000 ,2,#Russia has confirmed its deal with #Serbia for the #SputnikV #COVID19 #vaccine to be manufactured at the Torlak institute. Production is set to begin in May.
1375340000000000000 ,2,"Coronavirus vaccine: Covishield vs. Covaxin, all you need to know about India≥’ approved homegrown vaccines  https://t.co/nWMGni8hyC #Covishield #Covaxin"
1372010000000000000 ,3,"The #COVID19 #vaccine developed by #China's #Sinopharm has been approved for emergency use in the #Maldives. The vaccine made by Sinopharm will be given to people aged between 18 and 60, the Maldives Food and Drug Administration announced on March 15. https://t.co/jheq4Cgip2"
1372970000000000000 ,3,"51 % of Germans would choose to be vaccinated with #SputnikV, provided that it receives approval from the European Union. This number is even higher in East Germany - 59% would choose to do so.
?
https://t.co/5ituN8OV77"
1384540000000000000 ,2,Gawa ng Pfizer. ? Done with my first Dose #COVID19Vaccination #PfizerBiontech #kuwait https://t.co/OM9ovDE98j
1366190000000000000 ,2,#AstraZeneca has sold its stake in #Moderna for more than $1 billion: The Times - #Reuters https://t.co/oMTxKe4XyW #equityin @equityin
1352340000000000000 ,2,Watch this CEO and chairman of #PfizerBioNTech something bogus is happening. https://t.co/RStS7QPwOK
